MA,price,MA_3d_chg,MA_14d_chg,MA_30d_chg,MA_90d_chg
0.313523902411273,2279.354161,-0.010494248175238585,-0.09590406231165038,-0.3184825709489906,
0.3132425940421829,2121.657901,-0.03098774166423668,-0.07244423830342794,-0.33742650396806073,
0.32057617059955856,2121.657901,0.0022644816847212645,-0.0328860520330756,-0.31630212717264494,
0.32518545658903725,2121.657901,0.03719510406727111,-0.004120797539302723,-0.2988993525204474,
0.32950044123973316,2228.532399,0.05190177679144381,0.04204887110766764,-0.2775794254638837,
0.34050897097866073,2228.532399,0.06217804755051759,0.07080503956457984,-0.23224670160428962,
0.3474078940373141,2228.532399,0.06833773466185833,0.08369535778080572,-0.22456233468062348,
0.3555269106398922,2217.301853,0.07898766175315419,0.10651957989074701,-0.20671787982800205,
0.36618987046453694,2217.301853,0.07541915683474198,0.1220625344403643,-0.15933137529348584,
0.3772976276235781,2217.301853,0.08603642605499817,0.1778005241906937,-0.11208306069762941,
0.3777410729416035,2317.236943,0.06248236529192486,0.20169690107632987,-0.08377843728614254,
0.38759375249653155,2317.236943,0.05845022967140601,0.22327594329175127,-0.014370147070330352,-0.27537003131343674
0.3959510984532421,2317.236943,0.0494396716649228,0.2248700381118467,0.046334629897970325,-0.2586846513476102
0.40188354935219356,2126.442467,0.06391276495982834,0.2564677110459157,0.08849956839087136,-0.22391091501988136
0.4032899929928818,2156.580957,0.04049662925485542,0.28631338756384794,0.09808570413757756,-0.19551898743812812
0.4086204452705435,2156.580957,0.03199725134440423,0.3044855745752013,0.14202284104285434,-0.18058884103776762
0.41314746086131393,2156.580957,0.02802779941422573,0.2887653504894754,0.1913762815473936,-0.16428539140411047
0.41796764498730077,2123.058597,0.03639478352907699,0.28532084236325406,0.23766149522599722,-0.12828942683708133
0.42090368606839373,2144.014257,0.030060269719782706,0.27739946108951874,0.26978192042822946,-0.10213761216695572
0.4229147515150278,2144.014257,0.023641173137918692,0.24200766370273197,0.29517478999658486,-0.05164238771797525
0.42896334543276265,2042.499187,0.026307539775706656,0.23475416878894784,0.35660143025288527,-0.016955885605200005
0.42098585883714473,1944.395017,0.00019522938731797446,0.1841181250652355,0.3238822399674399,-0.002483114409739473
0.4182709531220218,1944.395017,-0.010980459717638835,0.14222425811892725,0.3047437838133946,-0.003912706152083278
0.41708168911624877,1997.663314,-0.027698535184928152,0.10544476980481421,0.2980987981764627,0.008997632829353286
0.4051845888835398,1910.726952,-0.03753396847402779,0.07265165984790567,0.2415483971255039,-0.01511670580168134
0.39839163137463734,1910.726952,-0.04752737812416308,0.027858753678446924,0.24364914569346374,0.0007247605509994592
0.395320070281578,1874.20025,-0.05217591518050402,-0.0015937022883107943,0.25762046390991733,-0.012520089665760903
0.3927660310699874,1874.20025,-0.030649136601594185,-0.0226869656568498,0.2396000556133724,0.016328774041058258
0.3818658093984545,1874.20025,-0.041481348187864864,-0.053123518973121286,0.18129736308013067,-0.018182395500417003
0.3784782377990928,1905.723383,-0.04260302916188685,-0.07376578392080657,0.1832922394924157,-0.025127339111323144
0.3721027222096773,1905.723383,-0.052609714755673775,-0.09934646231654953,0.18684004424505418,-0.032301466881399565
0.36457236002766463,1905.723383,-0.04528671838421949,-0.1277498045602512,0.163865856565373,-0.009642756378161033
0.3628751452955193,1794.973425,-0.0412258643833997,-0.13786655402073444,0.13194672148229536,-0.007573289515411585
0.36085062239232646,1794.973425,-0.030239230045219445,-0.14675328514875874,0.10967638644541888,-0.0026882460403008235
0.360358555885017,1794.973425,-0.011558210672712232,-0.15993158920964046,0.0936512088699526,-0.02494150047423771
0.3641401457685615,2027.533448,0.0034860488226935438,-0.13502998230297703,0.0693995659555815,-0.017070448006813566
0.3616347112546087,2027.533448,0.002172890425085061,-0.13540562987860794,0.04095133548049601,0.0009222984518963973
0.3589603664588001,2027.533448,-0.003879995086513266,-0.1393523719072911,0.009657372525551322,0.005660629544687268
0.36482710293886067,2183.627415,0.0018865186337784223,-0.09960271701320533,-0.003721477942433271,0.00016734784900429567
0.36651308319507325,2183.627415,0.013489777913022083,-0.08001811702110362,-0.028583652901375656,-0.02972429481732286
0.3737814117384613,2183.627415,0.04128880696739068,-0.05448410076365506,-0.010482474601734126,-0.030328017621462977
0.3781757316748832,2230.212068,0.03658891740359427,-0.037147559210649606,-0.024298690990207872,0.0032873672547597543
0.3819304860694595,2230.212068,0.04206508193373404,0.00016937015415674495,-0.03540995955953463,-0.021387554842057344
0.3840952625911228,2230.212068,0.027593268495326395,0.014841077322421015,-0.04426229137705229,-0.05791946144885063
0.3933797925258293,2299.689406,0.04020369256273937,0.0571806360077165,-0.024573385502346112,-0.05305291347706531
0.4012972525426553,2299.689406,0.050707568993781926,0.10073416567345883,-0.01792174819602954,-0.048163012645483616
0.4062562011722465,2299.689406,0.05769646423552599,0.11954815985371048,-0.016679903283686737,-0.056658552803025675
0.41048340200536415,2462.399983,0.04347861736800285,0.13754383817876747,-0.017906273539819106,-0.08061027489428463
0.4220000966768841,2462.399983,0.05158979784449991,0.1710561322471713,0.0026048966658662742,-0.06236031756438587
0.43461989867990075,2462.399983,0.06981726660617427,0.19355117454183257,0.0276773206017078,-0.04998291655046505
0.4403680974311024,2555.408179,0.0728036633874607,0.21771523508721335,0.026586775116727024,-0.04370352395243193
0.44976781386833947,2555.408179,0.06580026263054739,0.252973464188732,0.06836798535394228,-0.03366603568319704
0.4545494634216048,2555.408179,0.04585515942145624,0.24593118153773852,0.08673447206600438,-0.013019169208666748
0.46333556864075104,2521.268475,0.05215516597053682,0.2641719760768946,0.11089884962945562,0.011401816035981227
0.47909498671006734,2521.268475,0.06520513904606084,0.28175177166192267,0.18241167076512688,0.06316938528433957
0.4873240499926851,2521.268475,0.0721034545379744,0.2886179867608121,0.22322863136253468,0.04735045920961434
0.4960197824902037,2821.649693,0.07054112842088855,0.29871743833508857,0.2547295717540965,0.08071169299935077
0.5075667548038914,2821.649693,0.05942823215358373,0.32146059646720104,0.2922878117060166,0.08982083126938001
0.5199626477665185,2821.649693,0.06697514266805271,0.32178281051988145,0.3616370855133775,0.12749846918317953
0.53130952351603,3151.217517,0.07114583383884154,0.3239799678408095,0.4038046853253012,0.1644051994674749
0.5493178784163439,3151.217517,0.08225740401099357,0.3521464455958949,0.4762533183157074,0.1940707083282367
0.5604063618257957,3151.217517,0.0777819603638874,0.3652351327434973,0.5371608582265279,0.1853764763021173
0.5687320189665447,3163.064655,0.07043445260093417,0.34770589733302804,0.5672939476286785,0.21294377822594468
0.5806640294588286,3163.064655,0.05706377358926318,0.3360272532907884,0.6091534652461126,0.2519130815132373
0.5845150994172763,3163.064655,0.04302009975927934,0.32733298081095974,0.62203752310458,0.2815331365181326
0.5836958047517246,3166.647218,0.026310784844452595,0.2977713983833219,0.6029427448043787,0.3160721671146782
0.5870454567850503,3166.647218,0.010989878832634359,0.2914886146077187,0.6233105908125651,0.31032474004995625
0.5921852132875159,3166.647218,0.013122182605524113,0.27809141660494663,0.6497231132492851,0.3213344123113375
0.5922164163614004,3323.197991,0.014597692051770306,0.23611482647342008,0.6232796620393817,0.359561802295602
0.5951524962963499,3323.197991,0.013809900779571338,0.2212664166795859,0.6238233328756382,0.40060775430276463
0.6010458465634468,3323.197991,0.014962604734321427,0.211737651966164,0.6080142770288557,0.45785355167392217
0.6031922869800114,3309.75491,0.018533546715991278,0.1883999124668181,0.5950052752157411,0.5338852117069144
0.6034711686860781,3309.75491,0.013977379648905996,0.16060484590242696,0.5800549856507873,0.5947241576242506
0.6053415253073862,3309.75491,0.0071470067857557495,0.1393387442058951,0.5760192438295821,0.6395644710719859
0.6037325835370144,3007.144027,0.000895728557319897,0.09905868215603197,0.534732070655036,0.6438546222884893
0.5991785171405265,3007.144027,-0.0071132669931819326,0.06918578723555457,0.49310396057804473,0.6745993998993778
0.60360852195586,3144.818437,-0.0028628522562468284,0.06132326267244492,0.48578291288639086,0.740600982755375
0.6060903720186552,3144.818437,0.003905352379405258,0.04378838927481654,0.4765283299097558,0.7947195795442046
0.6006069816327513,3276.969837,0.0023840382312800834,0.02753031056258015,0.4232389669157408,0.8119106859907945
0.598104750822423,3224.00046,-0.009118113699924657,0.024685711210186367,0.3761559299035442,0.8316934849572517
0.6013541898214189,3224.00046,-0.007814316834405366,0.024374148323590195,0.3655716509198388,0.9017894248686411
0.6033939004614267,3224.00046,0.004640170550630707,0.018927671482517727,0.341567541865186,0.8975042789610248
0.6055396522908705,3320.40917,0.012430768119169988,0.022497241821374248,0.3321754858815418,0.8889050059102481
0.6033585726371998,3320.40917,0.003333115241745066,0.013788191080297052,0.3022064643282678,0.8778552462213625
0.5975176234778145,3320.40917,-0.009738707963601545,-0.005870139700333121,0.24717987049071888,0.830886632996662
0.5953304226347835,3177.663796,-0.016859721105733527,-0.013033761397364119,0.2216315255602912,0.8584280220957772
0.5921576769373007,3231.441452,-0.0185642438971928,-0.018747360828206494,0.19381866982088702,0.8838143275833841
0.5872960536718769,3231.441452,-0.017106725231707087,-0.02981039773596561,0.15708140478741672,0.8535518940115454
0.588302786907615,3267.539435,-0.011804597010288909,-0.02555733622823997,0.13143278547920545,0.8199077104111909
0.5861270547572357,3267.539435,-0.010184149281414312,-0.021782260227847572,0.10317438106217525,0.8324953088027871
0.5830786714373702,3233.383152,-0.007181015789462286,-0.0340118632718559,0.06145948338393237,0.8597582734617213
0.5789921576158628,3233.383152,-0.01582625392732384,-0.04470985789221282,0.033164855105346724,0.8483825910913398
0.5763993713491742,3233.383152,-0.016596543921847395,-0.04030524290238624,0.013481485351505285,0.7980106577203212
0.5708636986694052,3440.562336,-0.020949098923226606,-0.04554562075549473,-0.01687779902357156,0.7555019362100537
0.5761793931648175,3440.562336,-0.0048580354915815915,-0.04186350919759518,-0.014260891225511552,0.7486452855630905
0.584368170538763,3440.562336,0.013825135115842269,-0.03153119364997625,0.0011519112893476624,0.716160866068297
0.5855955294087685,3793.300743,0.025806213941613088,-0.03293611377330885,-0.0024698724085564505,0.6856137683096841
0.5858951264054717,3793.300743,0.016862340715255275,-0.028943727699761945,-0.010621823613468528,0.6479628092032559
0.5819300204542144,3793.300743,-0.004172284199361442,-0.02608726907981962,-0.01736931909180439,0.5891483282046996
0.5795232980016547,3936.163392,-0.010369326783017718,-0.0265518509253575,-0.026260829605783687,0.535984473721189
0.578117502534078,3894.937512,-0.013274771406804886,-0.02371019569625421,-0.03814741281462042,0.5304597353739491
0.5796136543964968,3894.937512,-0.003980489021531475,-0.013080965259937294,-0.03908974483338501,0.4954153689607874
0.5791176007766233,3950.270345,-0.0007000533480367999,-0.015613025019434512,-0.04035581014164957,0.46259879828319606
0.57846124526248,3943.256785,0.0005945897276855572,-0.01307875047319007,-0.044405148038137,0.43937527722873093
0.5796752599456393,3943.256785,0.00010628726337835737,-0.00583696790579058,-0.03984764819290265,0.437365841001343
0.5894306481388318,3943.256785,0.017808209158862054,0.018028725235160303,-0.016268722463907204,0.442489368706394
0.5852924840677417,3496.859023,0.011809328388390217,0.01542873424332769,-0.030344233425945055,0.416667266567599
0.5914078072430707,3496.859023,0.02023986205402606,0.03598776489300448,-0.02422504209509624,0.4149607375973794
0.5916204739619351,3496.859023,0.0037151543273459264,0.026799085458963257,-0.014962376305360903,0.4055958489890752
0.5966128157159987,3435.979933,0.019341324135210947,0.020953648392496582,-0.0024944378127289557,0.41071649446779523
0.5930118960968477,3209.915696,0.0027123227561953733,0.012664657285835101,-0.01387251284812463,0.38243022955395767
0.5911621450647544,3268.104162,-0.0007747008721847859,0.008989695291709232,-0.020271592714673603,0.40423278515262684
0.5971025287861146,3268.104162,0.0008208222438672585,0.026072736924720896,-0.013933230421553144,0.42754959274430515
0.5969181979887215,3417.839367,0.006587223490092997,0.030015876923410678,-0.010674207578303507,0.4311781446304366
0.5971353597187038,3301.186777,0.010104190032829585,0.032896179585057084,-0.0006397531120265754,0.4737366032703072
0.5981721265518177,3425.250873,0.0017913134078959558,0.032018693856762814,0.004773322190486207,0.501467599828451
0.6026795585894865,3425.250873,0.009651842782105735,0.040685963923848156,0.01776871610717956,0.5245356962529395
0.6033265819197887,3595.962571,0.010368205634316174,0.04298531122171534,0.0272954809549395,0.5360966432768757
0.6002377630477372,3595.962571,0.0034532476593767125,0.035472452462480986,0.020287131738501385,0.5718552126813334
0.5975808857650426,3573.307516,-0.008460006236775008,0.013827305471722173,0.01954154976270628,0.5789042171620338
0.5945539559427206,3412.177182,-0.014540426760500935,0.015823664453389785,0.01968050808146038,0.597822107863252
0.5963621569732976,3412.177182,-0.006456784816005312,0.008377213945352402,0.030000405236851435,0.6357854361972044
0.5934849948403783,3412.177182,-0.006854119705352768,0.0031515489414302156,0.029641988420653353,0.6355074259964935
0.5886775115741755,3335.884887,-0.009883786508875447,-0.013300592834734837,0.031205019598008255,0.6313606657276305
0.5743652562242149,3335.884887,-0.03688513848820174,-0.03144395583859849,-0.0031485626909321107,0.5938715672050896
0.5605088422410573,3335.884887,-0.05556358271229778,-0.051852614514651285,-0.04082927424967098,0.5392668145887516
0.554485343710559,2744.111,-0.05808302031477908,-0.07137331198746488,-0.05312572268032689,0.533274673183056
0.5516572162532752,2744.111,-0.03953588718130108,-0.07582442935723899,-0.05843692601140005,0.5368192920445776
0.5449223540537493,2744.111,-0.027807747198044686,-0.08743914560603272,-0.06359470228323916,0.4936454821040799
0.5382737909897958,3159.269866,-0.029237116732927837,-0.10013561799896598,-0.07117834115401023,0.46863458815003467
0.5336093682447687,3159.269866,-0.032715692783071404,-0.11460516515006747,-0.07698804152134409,0.42759739111408956
0.5262097251889214,3159.269866,-0.03433999124026066,-0.12781942490496778,-0.09213711375240197,0.3914423404654179
0.5224840594575948,2946.970846,-0.02933401513598921,-0.12953817366528908,-0.09779281659386685,0.3680082593945475
0.5225933249448971,2946.970846,-0.02064439636078219,-0.12548520644890448,-0.09658023035273966,0.3605825841731567
0.5161180258551693,2946.970846,-0.019178093544601316,-0.13192398991473175,-0.10964282673790537,0.31200950242323655
0.5025013280049387,2939.742283,-0.0382456289162213,-0.15738897559283183,-0.14748014954495237,0.2521922959129308
0.5002675600442811,2939.742283,-0.04272110613538749,-0.15706788816315176,-0.1452691198638728,0.23140904335925505
0.48632432150946964,2939.742283,-0.05772653318266441,-0.17386971313207533,-0.1776836295473716,0.1847600149813473
0.484787029397019,2855.611731,-0.0352522423736672,-0.15596038558472136,-0.1805776663702645,0.14878416667333005
0.47914975435440055,2855.611731,-0.0422130223435061,-0.14515219342724806,-0.19688323526981233,0.10245701084960257
0.47585635445494184,2855.611731,-0.021524662846466258,-0.14180535184111454,-0.19756018793722918,0.08058771112362817
0.4753522405351533,3305.107041,-0.01946171883682768,-0.13831954603325447,-0.1959020980900521,0.05688363168268662
0.471186523115065,3305.107041,-0.016619503958767767,-0.13531438082903702,-0.21087836611081145,0.03660120852024629
0.47087631271426733,3305.107041,-0.010465430783999419,-0.12521040296536767,-0.21115436872111526,0.016274908692285317
0.47385609380340465,3426.387081,-0.003147448574270406,-0.11197943289098133,-0.20645112353315176,-0.01093497751382877
0.47330801329349736,3426.387081,0.004502442396711492,-0.10053351232995755,-0.2087427810755802,-0.02876122510144552
0.46933610130823816,3426.387081,-0.0032709468801922492,-0.10172168353716093,-0.22125100375616835,-0.053795598731977035
0.4703176296147119,3390.310408,-0.007467381415930063,-0.10003131083945094,-0.22045929400597852,-0.07338763785577607
0.47113336372248116,3520.342257,-0.0045945758574506,-0.08715964155321232,-0.21508876527481713,-0.09390921492876803
0.4767386263691514,3520.342257,0.01577233253585053,-0.05126892248836834,-0.20221908410136824,-0.10271018066031745
0.4777015628984875,3594.918358,0.015699886244588734,-0.04510785617159785,-0.19653791195275594,-0.13037317431634077
0.4795926308878037,3594.918358,0.017955143525571593,-0.013841978128447119,-0.19580304471050192,-0.14420559159018487
0.48364691836405227,3594.918358,0.01449073268410106,-0.0023517770976356767,-0.185073047223153,-0.1496049066432068
0.4900518383435883,3558.549577,0.025853537866120213,0.022752978354078524,-0.1675376947334941,-0.15604925829431815
0.49642038064542243,3588.080922,0.035087590329459184,0.0432147768921467,-0.13570611163215118,-0.15071418832409733
0.49979540872616574,3588.080922,0.033389007039962504,0.05142116962253973,-0.10831842236804656,-0.14373993327097134
0.5033370239231736,3588.080922,0.02710975562195661,0.06823306531680529,-0.09224467403431469,-0.14259276159005685
0.504701108002264,3431.019307,0.016680877094682023,0.0718337159349145,-0.08511827067164279,-0.1477309857157425
0.5109459877776228,3537.840087,0.02231028708302185,0.07827248495743966,-0.0623508395707606,-0.1372309620917066
0.5178395224621443,3537.840087,0.02881269974128564,0.09408568610274726,-0.03796259240130617,-0.12990447711355724
0.5204902738259055,3537.840087,0.03128419092666368,0.1089926225045954,-0.024585577389723334,-0.13402567075062188
0.5271148638924005,3498.105292,0.031644981077363576,0.12076356636730234,0.0017201101768959948,-0.12612466162076763
0.535525176878214,3605.650334,0.03415277059576427,0.1366742797558751,0.024959837883202773,-0.11259194363137703
0.5376036267222726,3605.650334,0.03287929430568215,0.12766953837298645,0.02872272005953813,-0.11190030049684263
0.5341647172927219,3794.516888,0.013374415868797174,0.11819755005958177,0.034966210311392576,-0.11522960353857958
0.5411169905296794,3885.641765,0.010441738115960053,0.12828462257225293,0.0768468865108376,-0.09690188307807734
0.5449322906736429,3885.641765,0.013632095445584413,0.12671510968557387,0.08928168483562748,-0.09720908361613212
0.5494480879276469,3854.223687,0.02861171870801371,0.12120401340564779,0.1297976753912935,-0.09345517880832621
0.5523025358197757,3752.618727,0.020671214332315113,0.11257022747877099,0.13926838452491785,-0.08042604779861173
0.5594856629772151,3884.587295,0.026706753394227123,0.11942937691881284,0.1676634661559162,-0.06456910397736304
0.5667954962750099,3884.587295,0.03157242463576915,0.1260755107129219,0.19110628862828172,-0.057468118009906366
0.5598990136217044,4170.107933,0.013754196856353929,0.10936751424606106,0.1778613118376553,-0.07208373635607024
0.5550306133885567,4074.860158,-0.007962759161604827,0.08628040275388327,0.17794246261372137,-0.08341161261897301
0.5555810971276022,4074.860158,-0.01978561795411038,0.07288276199161081,0.17988754610541347,-0.07918587333692584
0.5540328810819581,3990.711976,-0.010477126047787055,0.06444425370236995,0.16920070951291288,-0.07277566499671773
0.5565795323123528,4179.442298,0.0027906909752952735,0.05589800333531647,0.17593515571269003,-0.0650913994129999
0.5560943494842284,4179.442298,0.0009238117698384674,0.03840934748562197,0.1848531317624158,-0.06090156196166441
0.5576188939969582,4094.938993,0.006472563339556592,0.03723052873864918,0.18562192630066665,-0.05053185610455224
0.5570061161347634,4094.938993,0.0007664382134899839,0.0427609651154186,0.18226845947353687,-0.0531982364682666
0.5537101451557311,4230.208372,-0.004287409736690617,0.02327251748965553,0.16145433688223676,-0.05530696687415515
0.5538454956125716,4152.570289,-0.006766984449431468,0.016356536566974667,0.15939644880388393,-0.05013590319250538
0.5501075068787498,4152.570289,-0.012385158898945647,0.0012001478676357813,0.14703077455633884,-0.049887809976653874
0.5471252825823443,4152.570289,-0.011892255597980572,-0.009373944354151731,0.13124939249692558,-0.05078785686096121
0.5480976435902097,4288.097219,-0.010378078485597353,-0.02035444362667993,0.11844829608806395,-0.0398800188771149
0.553475689776254,4288.097219,0.006122772104338203,-0.023500198195458233,0.1149334542966407,-0.03940387951720614
0.5545625711607846,4288.097219,0.013593392254398262,-0.00953108030393024,0.10957916275022317,-0.05100483031185443
0.5540571137313417,4324.609926,0.01087300814157044,-0.0017539566894727576,0.10076765148893507,-0.05385699530402621
0.5516290285468206,4324.609926,-0.0033364811924800897,-0.007113396408218509,0.09298160792693588,-0.058485036509651867
0.535548589561437,4324.609926,-0.034286449515603556,-0.03336316697381492,0.04815108127343182,-0.07970276367006335
0.5387016996579266,4330.553152,-0.027714496742046846,-0.03212089488837544,0.04028695433788054,-0.07043996071338543
0.5410440303100132,4330.553152,-0.019188617148542475,-0.027064326742708644,0.03948922298398716,-0.06412791873894086
0.525731516116424,4330.553152,-0.01833087349376139,-0.057184894959294796,-0.0026243763375620732,-0.09296216172853244
0.5229841828909338,4607.699273,-0.029176660806849664,-0.061079999408118146,-0.023418122114046036,-0.09692922095686951
0.521236939523333,4607.699273,-0.0366090182629516,-0.05864657874972656,-0.030443781227306732,-0.09892504676468183
0.5167739017269463,4607.699273,-0.017038381978024764,-0.06693490184410167,-0.03255702782826342,-0.10851137277204448
0.516752423213153,4494.802761,-0.0119157708428832,-0.06063375476340971,-0.04502643188615629,-0.1233024193010075
0.5153780775940976,4494.802761,-0.011240304523684297,-0.05802547606355335,-0.05423465187392462,-0.11945208314951161
0.5014149068066982,4494.802761,-0.029720918314414924,-0.08517229973426832,-0.08742078128275121,-0.15216725131831943
0.5065276341847977,4626.629288,-0.019786630055409815,-0.08482406085520278,-0.0828801221544907,-0.14383011326043493
